0.7470119521912348, 5342.905405405406
1.4940239043824697, 5297.297297297298
2.2410358565737054, 5297.297297297298
2.9880478087649402, 2434.121621621622
4.482071713147412, 2743.243243243244
5.97609561752988, 2925.6756756756763
7.470119521912351, 2991.5540540540546
8.99402390438247, 3163.8513513513517
8.99402390438247, 3518.5810810810817
10.48804780876494, 3447.6351351351354
10.48804780876494, 3690.8783783783792
11.982071713147413, 3685.8108108108113
11.982071713147413, 3868.243243243244
13.476095617529882, 3812.500000000001
13.476095617529882, 3994.9324324324334
15, 4091.216216216217
16.494023904382473, 4187.500000000001
17.98804780876494, 4045.608108108109
19.48207171314741, 4359.797297297298
20.976095617529882, 4298.986486486488
22.470119521912352, 4400.337837837838
23.964143426294818, 4501.68918918919
25.45816733067729, 4547.297297297298
26.982071713147405, 4587.837837837838
28.47609561752988, 4679.054054054055
29.223107569721115, 4744.932432432433
29.970119521912352, 4729.72972972973
